每半小时时间,城市,区县,订单量,是否节假日,天气,GDP,常驻人口
2019/10/17 17:00,南京市,江宁区,18074,0,Partly cloudy,2100,130
2019/10/17 17:00,南京市,浦口区,15560,0,Partly cloudy,400,40
2019/10/17 17:00,南京市,溧水区,6931,0,Partly cloudy,400,50
2019/10/17 17:00,南京市,玄武区,2799,0,Partly cloudy,1200,60
2019/10/17 17:00,南京市,秦淮区,4581,0,Partly cloudy,800,50
2019/10/17 17:00,南京市,雨花台区,4990,0,Partly cloudy,500,40
2019/10/17 17:00,南京市,高淳区,15044,0,Partly cloudy,600,43
2019/10/17 17:00,南京市,鼓楼区,3293,0,Partly cloudy,1600,90
2019/10/17 17:30,南京市,六合区,11726,0,Partly cloudy,500,60
2019/10/17 17:30,南京市,建邺区,3054,0,Partly cloudy,500,30
2019/10/17 17:30,南京市,栖霞区,7392,0,Partly cloudy,1000,80
2019/10/17 17:30,南京市,江宁区,19756,0,Partly cloudy,2100,130
2019/10/17 17:30,南京市,浦口区,13740,0,Partly cloudy,400,40
2019/10/17 17:30,南京市,溧水区,6006,0,Partly cloudy,400,50
2019/10/17 17:30,南京市,玄武区,2518,0,Partly cloudy,1200,60
2019/10/17 17:30,南京市,秦淮区,4847,0,Partly cloudy,800,50
2019/10/17 17:30,南京市,雨花台区,5686,0,Partly cloudy,500,40
2019/10/17 17:30,南京市,高淳区,15973,0,Partly cloudy,600,43
2019/10/17 17:30,南京市,鼓楼区,3523,0,Partly cloudy,1600,90
2019/10/17 18:00,南京市,六合区,11036,0,Partly cloudy,500,60
2019/10/17 18:00,南京市,建邺区,3219,0,Partly cloudy,500,30
2019/10/17 18:00,南京市,栖霞区,6898,0,Partly cloudy,1000,80
2019/10/17 18:00,南京市,江宁区,18501,0,Partly cloudy,2100,130
2019/10/17 18:00,南京市,浦口区,13692,0,Partly cloudy,400,40
2019/10/17 18:00,南京市,溧水区,6467,0,Partly cloudy,400,50
2019/10/17 18:00,南京市,玄武区,2296,0,Partly cloudy,1200,60
2019/10/17 18:00,南京市,秦淮区,4292,0,Partly cloudy,800,50
2019/10/17 18:00,南京市,雨花台区,6007,0,Partly cloudy,500,40
2019/10/17 18:00,南京市,高淳区,8832,0,Partly cloudy,600,43
2019/10/17 18:00,南京市,鼓楼区,3327,0,Partly cloudy,1600,90
2019/10/17 18:30,南京市,六合区,11077,0,Partly cloudy,500,60
2019/10/17 18:30,南京市,建邺区,3260,0,Partly cloudy,500,30
2019/10/17 18:30,南京市,栖霞区,5813,0,Partly cloudy,1000,80
2019/10/17 18:30,南京市,江宁区,17501,0,Partly cloudy,2100,130
2019/10/17 18:30,南京市,浦口区,13872,0,Partly cloudy,400,40
2019/10/17 18:30,南京市,溧水区,6241,0,Partly cloudy,400,50
2019/10/17 18:30,南京市,玄武区,2551,0,Partly cloudy,1200,60
2019/10/17 18:30,南京市,秦淮区,4659,0,Partly cloudy,800,50
2019/10/17 18:30,南京市,雨花台区,6079,0,Partly cloudy,500,40
2019/10/17 18:30,南京市,高淳区,3205,0,Partly cloudy,600,43
2019/10/17 18:30,南京市,鼓楼区,3597,0,Partly cloudy,1600,90
2019/10/17 19:00,南京市,六合区,12682,0,Partly cloudy,500,60
2019/10/17 19:00,南京市,建邺区,3729,0,Partly cloudy,500,30
2019/10/17 19:00,南京市,栖霞区,6132,0,Partly cloudy,1000,80
2019/10/17 19:00,南京市,江宁区,17747,0,Partly cloudy,2100,130
2019/10/17 19:00,南京市,浦口区,10952,0,Partly cloudy,400,40
2019/10/17 19:00,南京市,溧水区,3674,0,Partly cloudy,400,50
2019/10/17 19:00,南京市,玄武区,2475,0,Partly cloudy,1200,60
2019/10/17 19:00,南京市,秦淮区,4733,0,Partly cloudy,800,50
2019/10/17 19:00,南京市,雨花台区,5737,0,Partly cloudy,500,40
2019/10/17 19:00,南京市,高淳区,2154,0,Partly cloudy,600,43
2019/10/17 19:00,南京市,鼓楼区,3309,0,Partly cloudy,1600,90
2019/10/17 19:30,南京市,六合区,12739,0,Partly cloudy,500,60
2019/10/17 19:30,南京市,建邺区,2870,0,Partly cloudy,500,30
2019/10/17 19:30,南京市,栖霞区,6240,0,Partly cloudy,1000,80
2019/10/17 19:30,南京市,江宁区,16284,0,Partly cloudy,2100,130
2019/10/17 19:30,南京市,浦口区,12882,0,Partly cloudy,400,40
2019/10/17 19:30,南京市,溧水区,3957,0,Partly cloudy,400,50
2019/10/17 19:30,南京市,玄武区,2162,0,Partly cloudy,1200,60
2019/10/17 19:30,南京市,秦淮区,3904,0,Partly cloudy,800,50
2019/10/17 19:30,南京市,雨花台区,4666,0,Partly cloudy,500,40
2019/10/17 19:30,南京市,高淳区,1883,0,Partly cloudy,600,43
2019/10/17 19:30,南京市,鼓楼区,2952,0,Partly cloudy,1600,90
2019/10/17 20:00,南京市,六合区,12856,0,Partly cloudy,500,60
2019/10/17 20:00,南京市,建邺区,2554,0,Partly cloudy,500,30
2019/10/17 20:00,南京市,栖霞区,5139,0,Partly cloudy,1000,80
2019/10/17 20:00,南京市,江宁区,15192,0,Partly cloudy,2100,130
2019/10/17 20:00,南京市,浦口区,11487,0,Partly cloudy,400,40
2019/10/17 20:00,南京市,溧水区,4271,0,Partly cloudy,400,50
2019/10/17 20:00,南京市,玄武区,2460,0,Partly cloudy,1200,60
2019/10/17 20:00,南京市,秦淮区,3375,0,Partly cloudy,800,50
2019/10/17 20:00,南京市,雨花台区,4294,0,Partly cloudy,500,40
2019/10/17 20:00,南京市,高淳区,1738,0,Partly cloudy,600,43
2019/10/17 20:00,南京市,鼓楼区,2991,0,Partly cloudy,1600,90
2019/10/17 20:30,南京市,六合区,11743,0,Partly cloudy,500,60
2019/10/17 20:30,南京市,建邺区,2763,0,Partly cloudy,500,30
2019/10/17 20:30,南京市,栖霞区,5459,0,Partly cloudy,1000,80
2019/10/17 20:30,南京市,江宁区,14131,0,Partly cloudy,2100,130
2019/10/17 20:30,南京市,浦口区,12784,0,Partly cloudy,400,40
2019/10/17 20:30,南京市,溧水区,4299,0,Partly cloudy,400,50
2019/10/17 20:30,南京市,玄武区,2364,0,Partly cloudy,1200,60
2019/10/17 20:30,南京市,秦淮区,4475,0,Partly cloudy,800,50
2019/10/17 20:30,南京市,雨花台区,4363,0,Partly cloudy,500,40
2019/10/17 20:30,南京市,高淳区,2136,0,Partly cloudy,600,43
2019/10/17 20:30,南京市,鼓楼区,2896,0,Partly cloudy,1600,90
2019/10/17 21:00,南京市,六合区,10113,0,Partly cloudy,500,60
2019/10/17 21:00,南京市,建邺区,2342,0,Partly cloudy,500,30
2019/10/17 21:00,南京市,栖霞区,5789,0,Partly cloudy,1000,80
2019/10/17 21:00,南京市,江宁区,13726,0,Partly cloudy,2100,130
2019/10/17 21:00,南京市,浦口区,11244,0,Partly cloudy,400,40
2019/10/17 21:00,南京市,溧水区,4236,0,Partly cloudy,400,50
2019/10/17 21:00,南京市,玄武区,2018,0,Partly cloudy,1200,60
2019/10/17 21:00,南京市,秦淮区,3577,0,Partly cloudy,800,50
2019/10/17 21:00,南京市,雨花台区,5119,0,Partly cloudy,500,40
2019/10/17 21:00,南京市,高淳区,2658,0,Partly cloudy,600,43
2019/10/17 21:00,南京市,鼓楼区,2221,0,Partly cloudy,1600,90
2019/10/17 21:30,南京市,六合区,9685,0,Partly cloudy,500,60
2019/10/17 21:30,南京市,建邺区,2329,0,Partly cloudy,500,30
2019/10/17 21:30,南京市,栖霞区,4873,0,Partly cloudy,1000,80
2019/10/17 21:30,南京市,江宁区,14529,0,Partly cloudy,2100,130
2019/10/17 21:30,南京市,浦口区,9118,0,Partly cloudy,400,40
2019/10/17 21:30,南京市,溧水区,3916,0,Partly cloudy,400,50
2019/10/17 21:30,南京市,玄武区,2034,0,Partly cloudy,1200,60
2019/10/17 21:30,南京市,秦淮区,3333,0,Partly cloudy,800,50
2019/10/17 21:30,南京市,雨花台区,4908,0,Partly cloudy,500,40
2019/10/17 21:30,南京市,高淳区,1985,0,Partly cloudy,600,43
2019/10/17 21:30,南京市,鼓楼区,2508,0,Partly cloudy,1600,90
2019/10/17 22:00,南京市,六合区,7904,0,Partly cloudy,500,60
2019/10/17 22:00,南京市,建邺区,2543,0,Partly cloudy,500,30
2019/10/17 22:00,南京市,栖霞区,4841,0,Partly cloudy,1000,80
2019/10/17 22:00,南京市,江宁区,12827,0,Partly cloudy,2100,130
2019/10/17 22:00,南京市,浦口区,8907,0,Partly cloudy,400,40
2019/10/17 22:00,南京市,溧水区,3263,0,Partly cloudy,400,50
2019/10/17 22:00,南京市,玄武区,1925,0,Partly cloudy,1200,60
2019/10/17 22:00,南京市,秦淮区,3021,0,Partly cloudy,800,50
2019/10/17 22:00,南京市,雨花台区,4378,0,Partly cloudy,500,40
2019/10/17 22:00,南京市,高淳区,1776,0,Partly cloudy,600,43
2019/10/17 22:00,南京市,鼓楼区,1867,0,Partly cloudy,1600,90
2019/10/17 22:30,南京市,六合区,7405,0,Partly cloudy,500,60
2019/10/17 22:30,南京市,建邺区,2582,0,Partly cloudy,500,30
2019/10/17 22:30,南京市,栖霞区,3653,0,Partly cloudy,1000,80
2019/10/17 22:30,南京市,江宁区,11898,0,Partly cloudy,2100,130
2019/10/17 22:30,南京市,浦口区,9511,0,Partly cloudy,400,40
2019/10/17 22:30,南京市,溧水区,3160,0,Partly cloudy,400,50
2019/10/17 22:30,南京市,玄武区,1634,0,Partly cloudy,1200,60
2019/10/17 22:30,南京市,秦淮区,2778,0,Partly cloudy,800,50
2019/10/17 22:30,南京市,雨花台区,4231,0,Partly cloudy,500,40
2019/10/17 22:30,南京市,高淳区,1324,0,Partly cloudy,600,43
2019/10/17 22:30,南京市,鼓楼区,1515,0,Partly cloudy,1600,90
2019/10/17 23:00,南京市,六合区,7888,0,Partly cloudy,500,60
2019/10/17 23:00,南京市,建邺区,2305,0,Partly cloudy,500,30
2019/10/17 23:00,南京市,栖霞区,3171,0,Partly cloudy,1000,80
2019/10/17 23:00,南京市,江宁区,11862,0,Partly cloudy,2100,130
2019/10/17 23:00,南京市,浦口区,9414,0,Partly cloudy,400,40
2019/10/17 23:00,南京市,溧水区,3441,0,Partly cloudy,400,50
2019/10/17 23:00,南京市,玄武区,1034,0,Partly cloudy,1200,60
2019/10/17 23:00,南京市,秦淮区,2425,0,Partly cloudy,800,50
2019/10/17 23:00,南京市,雨花台区,3700,0,Partly cloudy,500,40
2019/10/17 23:00,南京市,高淳区,1258,0,Partly cloudy,600,43
2019/10/17 23:00,南京市,鼓楼区,2170,0,Partly cloudy,1600,90
2019/10/17 23:30,南京市,六合区,7366,0,Partly cloudy,500,60
2019/10/17 23:30,南京市,建邺区,1951,0,Partly cloudy,500,30
2019/10/17 23:30,南京市,栖霞区,2870,0,Partly cloudy,1000,80
2019/10/17 23:30,南京市,江宁区,11316,0,Partly cloudy,2100,130
2019/10/17 23:30,南京市,浦口区,9015,0,Partly cloudy,400,40
2019/10/17 23:30,南京市,溧水区,3877,0,Partly cloudy,400,50
2019/10/17 23:30,南京市,玄武区,1307,0,Partly cloudy,1200,60
2019/10/17 23:30,南京市,秦淮区,2540,0,Partly cloudy,800,50
2019/10/17 23:30,南京市,雨花台区,3404,0,Partly cloudy,500,40
2019/10/17 23:30,南京市,高淳区,1329,0,Partly cloudy,600,43
2019/10/17 23:30,南京市,鼓楼区,1863,0,Partly cloudy,1600,90
2019/10/18 0:00,南京市,六合区,7508,0,Clear,500,60
2019/10/18 0:00,南京市,建邺区,1859,0,Clear,500,30
2019/10/18 0:00,南京市,栖霞区,3531,0,Clear,1000,80
2019/10/18 0:00,南京市,江宁区,10451,0,Clear,2100,130
2019/10/18 0:00,南京市,浦口区,7503,0,Clear,400,40
2019/10/18 0:00,南京市,溧水区,3457,0,Clear,400,50
2019/10/18 0:00,南京市,玄武区,1543,0,Clear,1200,60
2019/10/18 0:00,南京市,秦淮区,3084,0,Clear,800,50
2019/10/18 0:00,南京市,雨花台区,2885,0,Clear,500,40
2019/10/18 0:00,南京市,高淳区,1316,0,Clear,600,43
2019/10/18 0:00,南京市,鼓楼区,1592,0,Clear,1600,90
2019/10/18 0:30,南京市,六合区,6842,0,Clear,500,60
2019/10/18 0:30,南京市,建邺区,1554,0,Clear,500,30
2019/10/18 0:30,南京市,栖霞区,2432,0,Clear,1000,80
2019/10/18 0:30,南京市,江宁区,10881,0,Clear,2100,130
2019/10/18 0:30,南京市,浦口区,7324,0,Clear,400,40
2019/10/18 0:30,南京市,溧水区,3345,0,Clear,400,50
2019/10/18 0:30,南京市,玄武区,1932,0,Clear,1200,60
2019/10/18 0:30,南京市,秦淮区,2879,0,Clear,800,50
2019/10/18 0:30,南京市,雨花台区,2582,0,Clear,500,40
2019/10/18 0:30,南京市,高淳区,1063,0,Clear,600,43
2019/10/18 0:30,南京市,鼓楼区,1519,0,Clear,1600,90
2019/10/18 1:00,南京市,六合区,6308,0,Clear,500,60
2019/10/18 1:00,南京市,建邺区,1594,0,Clear,500,30
2019/10/18 1:00,南京市,栖霞区,2427,0,Clear,1000,80
2019/10/18 1:00,南京市,江宁区,9031,0,Clear,2100,130
2019/10/18 1:00,南京市,浦口区,6962,0,Clear,400,40
2019/10/18 1:00,南京市,溧水区,3403,0,Clear,400,50
2019/10/18 1:00,南京市,玄武区,1768,0,Clear,1200,60
2019/10/18 1:00,南京市,秦淮区,3179,0,Clear,800,50
2019/10/18 1:00,南京市,雨花台区,2316,0,Clear,500,40
2019/10/18 1:00,南京市,高淳区,512,0,Clear,600,43
2019/10/18 1:00,南京市,鼓楼区,1440,0,Clear,1600,90
2019/10/18 1:30,南京市,六合区,6058,0,Clear,500,60
2019/10/18 1:30,南京市,建邺区,1590,0,Clear,500,30
2019/10/18 1:30,南京市,栖霞区,2591,0,Clear,1000,80
2019/10/18 1:30,南京市,江宁区,8326,0,Clear,2100,130
2019/10/18 1:30,南京市,浦口区,6122,0,Clear,400,40
2019/10/18 1:30,南京市,溧水区,2982,0,Clear,400,50
2019/10/18 1:30,南京市,玄武区,1145,0,Clear,1200,60
2019/10/18 1:30,南京市,秦淮区,2559,0,Clear,800,50
2019/10/18 1:30,南京市,雨花台区,2150,0,Clear,500,40
2019/10/18 1:30,南京市,高淳区,335,0,Clear,600,43
2019/10/18 1:30,南京市,鼓楼区,1348,0,Clear,1600,90
2019/10/18 2:00,南京市,六合区,6150,0,Clear,500,60
2019/10/18 2:00,南京市,建邺区,1288,0,Clear,500,30
2019/10/18 2:00,南京市,栖霞区,2839,0,Clear,1000,80
2019/10/18 2:00,南京市,江宁区,8338,0,Clear,2100,130
2019/10/18 2:00,南京市,浦口区,5685,0,Clear,400,40
2019/10/18 2:00,南京市,溧水区,3369,0,Clear,400,50
2019/10/18 2:00,南京市,玄武区,1497,0,Clear,1200,60
2019/10/18 2:00,南京市,秦淮区,2010,0,Clear,800,50
2019/10/18 2:00,南京市,雨花台区,2007,0,Clear,500,40
2019/10/18 2:00,南京市,高淳区,470,0,Clear,600,43
2019/10/18 2:00,南京市,鼓楼区,1169,0,Clear,1600,90
2019/10/18 2:30,南京市,六合区,6242,0,Clear,500,60
2019/10/18 2:30,南京市,建邺区,1681,0,Clear,500,30
2019/10/18 2:30,南京市,栖霞区,1811,0,Clear,1000,80
2019/10/18 2:30,南京市,江宁区,8590,0,Clear,2100,130
2019/10/18 2:30,南京市,浦口区,5431,0,Clear,400,40
2019/10/18 2:30,南京市,溧水区,2947,0,Clear,400,50
2019/10/18 2:30,南京市,玄武区,981,0,Clear,1200,60
2019/10/18 2:30,南京市,秦淮区,2871,0,Clear,800,50
2019/10/18 2:30,南京市,雨花台区,2085,0,Clear,500,40
2019/10/18 2:30,南京市,高淳区,541,0,Clear,600,43
2019/10/18 2:30,南京市,鼓楼区,1476,0,Clear,1600,90
2019/10/18 3:00,南京市,六合区,5124,0,Clear,500,60
2019/10/18 3:00,南京市,建邺区,2656,0,Clear,500,30
2019/10/18 3:00,南京市,栖霞区,2451,0,Clear,1000,80
2019/10/18 3:00,南京市,江宁区,8291,0,Clear,2100,130
2019/10/18 3:00,南京市,浦口区,5904,0,Clear,400,40
2019/10/18 3:00,南京市,溧水区,2738,0,Clear,400,50
2019/10/18 3:00,南京市,玄武区,956,0,Clear,1200,60
2019/10/18 3:00,南京市,秦淮区,2328,0,Clear,800,50
2019/10/18 3:00,南京市,雨花台区,2139,0,Clear,500,40
2019/10/18 3:00,南京市,高淳区,581,0,Clear,600,43
2019/10/18 3:00,南京市,鼓楼区,700,0,Clear,1600,90
2019/10/18 3:30,南京市,六合区,5513,0,Clear,500,60
2019/10/18 3:30,南京市,建邺区,4703,0,Clear,500,30
2019/10/18 3:30,南京市,栖霞区,3073,0,Clear,1000,80
2019/10/18 3:30,南京市,江宁区,8917,0,Clear,2100,130
2019/10/18 3:30,南京市,浦口区,7197,0,Clear,400,40
2019/10/18 3:30,南京市,溧水区,2717,0,Clear,400,50
2019/10/18 3:30,南京市,玄武区,1145,0,Clear,1200,60
2019/10/18 3:30,南京市,秦淮区,4111,0,Clear,800,50
2019/10/18 3:30,南京市,雨花台区,2509,0,Clear,500,40
2019/10/18 3:30,南京市,高淳区,928,0,Clear,600,43
2019/10/18 3:30,南京市,鼓楼区,1141,0,Clear,1600,90
2019/10/18 4:00,南京市,六合区,6056,0,Clear,500,60
2019/10/18 4:00,南京市,建邺区,5243,0,Clear,500,30
2019/10/18 4:00,南京市,栖霞区,3660,0,Clear,1000,80
2019/10/18 4:00,南京市,江宁区,8699,0,Clear,2100,130
2019/10/18 4:00,南京市,浦口区,9421,0,Clear,400,40
2019/10/18 4:00,南京市,溧水区,4304,0,Clear,400,50
2019/10/18 4:00,南京市,玄武区,1161,0,Clear,1200,60
2019/10/18 4:00,南京市,秦淮区,4281,0,Clear,800,50
2019/10/18 4:00,南京市,雨花台区,5178,0,Clear,500,40
2019/10/18 4:00,南京市,高淳区,1230,0,Clear,600,43
2019/10/18 4:00,南京市,鼓楼区,1639,0,Clear,1600,90
2019/10/18 4:30,南京市,六合区,6776,0,Clear,500,60
2019/10/18 4:30,南京市,建邺区,3974,0,Clear,500,30
2019/10/18 4:30,南京市,栖霞区,4345,0,Clear,1000,80
2019/10/18 4:30,南京市,江宁区,10056,0,Clear,2100,130
2019/10/18 4:30,南京市,浦口区,11718,0,Clear,400,40
2019/10/18 4:30,南京市,溧水区,3594,0,Clear,400,50
2019/10/18 4:30,南京市,玄武区,1535,0,Clear,1200,60
2019/10/18 4:30,南京市,秦淮区,4253,0,Clear,800,50
2019/10/18 4:30,南京市,雨花台区,5512,0,Clear,500,40
2019/10/18 4:30,南京市,高淳区,1616,0,Clear,600,43
2019/10/18 4:30,南京市,鼓楼区,1186,0,Clear,1600,90
2019/10/18 5:00,南京市,六合区,7283,0,Clear,500,60
2019/10/18 5:00,南京市,建邺区,4916,0,Clear,500,30
2019/10/18 5:00,南京市,栖霞区,5028,0,Clear,1000,80
2019/10/18 5:00,南京市,江宁区,10683,0,Clear,2100,130
2019/10/18 5:00,南京市,浦口区,11501,0,Clear,400,40
2019/10/18 5:00,南京市,溧水区,4101,0,Clear,400,50
2019/10/18 5:00,南京市,玄武区,1625,0,Clear,1200,60
2019/10/18 5:00,南京市,秦淮区,4231,0,Clear,800,50
2019/10/18 5:00,南京市,雨花台区,6199,0,Clear,500,40
2019/10/18 5:00,南京市,高淳区,2456,0,Clear,600,43
2019/10/18 5:00,南京市,鼓楼区,1528,0,Clear,1600,90
2019/10/18 5:30,南京市,六合区,8024,0,Clear,500,60
2019/10/18 5:30,南京市,建邺区,5367,0,Clear,500,30
2019/10/18 5:30,南京市,栖霞区,5608,0,Clear,1000,80
2019/10/18 5:30,南京市,江宁区,13381,0,Clear,2100,130
2019/10/18 5:30,南京市,浦口区,11394,0,Clear,400,40
2019/10/18 5:30,南京市,溧水区,3924,0,Clear,400,50
2019/10/18 5:30,南京市,玄武区,1269,0,Clear,1200,60
2019/10/18 5:30,南京市,秦淮区,4452,0,Clear,800,50
2019/10/18 5:30,南京市,雨花台区,6174,0,Clear,500,40
2019/10/18 5:30,南京市,高淳区,4849,0,Clear,600,43
2019/10/18 5:30,南京市,鼓楼区,1497,0,Clear,1600,90
2019/10/18 6:00,南京市,六合区,12324,0,Clear,500,60
2019/10/18 6:00,南京市,建邺区,5626,0,Clear,500,30
2019/10/18 6:00,南京市,栖霞区,6259,0,Clear,1000,80
2019/10/18 6:00,南京市,江宁区,17034,0,Clear,2100,130
2019/10/18 6:00,南京市,浦口区,14031,0,Clear,400,40
2019/10/18 6:00,南京市,溧水区,4498,0,Clear,400,50
2019/10/18 6:00,南京市,玄武区,1242,0,Clear,1200,60
2019/10/18 6:00,南京市,秦淮区,4463,0,Clear,800,50
2019/10/18 6:00,南京市,雨花台区,6775,0,Clear,500,40
2019/10/18 6:00,南京市,高淳区,9553,0,Clear,600,43
2019/10/18 6:00,南京市,鼓楼区,2330,0,Clear,1600,90
2019/10/18 6:30,南京市,六合区,12715,0,Clear,500,60
2019/10/18 6:30,南京市,建邺区,3989,0,Clear,500,30
2019/10/18 6:30,南京市,栖霞区,6242,0,Clear,1000,80
2019/10/18 6:30,南京市,江宁区,17594,0,Clear,2100,130
2019/10/18 6:30,南京市,浦口区,14988,0,Clear,400,40
2019/10/18 6:30,南京市,溧水区,5591,0,Clear,400,50
2019/10/18 6:30,南京市,玄武区,1973,0,Clear,1200,60
2019/10/18 6:30,南京市,秦淮区,4400,0,Clear,800,50
2019/10/18 6:30,南京市,雨花台区,7290,0,Clear,500,40
2019/10/18 6:30,南京市,高淳区,15778,0,Clear,600,43
2019/10/18 6:30,南京市,鼓楼区,2356,0,Clear,1600,90
2019/10/18 7:00,南京市,六合区,11560,0,Clear,500,60
2019/10/18 7:00,南京市,建邺区,2381,0,Clear,500,30
2019/10/18 7:00,南京市,栖霞区,6935,0,Clear,1000,80
2019/10/18 7:00,南京市,江宁区,18968,0,Clear,2100,130
2019/10/18 7:00,南京市,浦口区,14917,0,Clear,400,40
2019/10/18 7:00,南京市,溧水区,5684,0,Clear,400,50
2019/10/18 7:00,南京市,玄武区,2056,0,Clear,1200,60
2019/10/18 7:00,南京市,秦淮区,4260,0,Clear,800,50
2019/10/18 7:00,南京市,雨花台区,5472,0,Clear,500,40
2019/10/18 7:00,南京市,高淳区,17962,0,Clear,600,43
2019/10/18 7:00,南京市,鼓楼区,3101,0,Clear,1600,90
2019/10/18 7:30,南京市,六合区,12006,0,Clear,500,60
2019/10/18 7:30,南京市,建邺区,2986,0,Clear,500,30
2019/10/18 7:30,南京市,栖霞区,6635,0,Clear,1000,80
2019/10/18 7:30,南京市,江宁区,21222,0,Clear,2100,130
2019/10/18 7:30,南京市,浦口区,13744,0,Clear,400,40
2019/10/18 7:30,南京市,溧水区,5198,0,Clear,400,50
2019/10/18 7:30,南京市,玄武区,2314,0,Clear,1200,60
2019/10/18 7:30,南京市,秦淮区,4256,0,Clear,800,50
2019/10/18 7:30,南京市,雨花台区,5682,0,Clear,500,40
2019/10/18 7:30,南京市,高淳区,20096,0,Clear,600,43
2019/10/18 7:30,南京市,鼓楼区,3480,0,Clear,1600,90
2019/10/18 8:00,南京市,六合区,12821,0,Clear,500,60
2019/10/18 8:00,南京市,建邺区,3461,0,Clear,500,30
2019/10/18 8:00,南京市,栖霞区,7550,0,Clear,1000,80
2019/10/18 8:00,南京市,江宁区,21573,0,Clear,2100,130
2019/10/18 8:00,南京市,浦口区,15773,0,Clear,400,40
2019/10/18 8:00,南京市,溧水区,6037,0,Clear,400,50
2019/10/18 8:00,南京市,玄武区,3145,0,Clear,1200,60
2019/10/18 8:00,南京市,秦淮区,4222,0,Clear,800,50
2019/10/18 8:00,南京市,雨花台区,6738,0,Clear,500,40
2019/10/18 8:00,南京市,高淳区,19041,0,Clear,600,43
2019/10/18 8:00,南京市,鼓楼区,3250,0,Clear,1600,90
